TO_length_in_sec,TO_OMC_Duration,Calls Count,Connection Made Calls,Dial Attempt Calls,timezone,season_status,season_month,lgs_sentiment_style,lgs_agent_gender,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,lgs_call_not_transferred,customer_sentiment_lgs,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,customer_talk_percentage,agent_talk_percentage,talk_ratio_classification,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,discovery_quality,advanced_discovery_used,total_buying_signals,total_resistance_signals,signal_ratio,customer_sentiment_omc,omc_agent_sentiment_style,omc_who_said_hello_first,time_to_reason_seconds,business_type_mentioned,location_mentioned,within_45_seconds,call_structure_framed,call_structure_clarity,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,roi_calculation_presented,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,interruption_pattern,conversation_balance,script_adherence,stages_skipped,stages_out_of_order,premature_closing_attempt,name_used_first_minute,name_usage_count,rapport_elements_count,tone_assessment,personal_greeting,common_ground_established,sentiment_progression,sentiment_opening,sentiment_early_middle,sentiment_late_middle,sentiment_closing,notable_sentiment_shifts,customer_frustrations,empathy_responses,empathy_response_rate,total_call_duration,disconnect_stage,hang_up_initiated_by,time_in_final_stage,commitment_type,commitment_clarity,assumptive_language_used,full_sale_closed,payment_info_collected,followup_scheduled,call_result_tag,primary_disconnect_reason
108.0,289,4.0,0,3.0,0,1,1,3,0,6,8,4,1,175,17,0,2,1,1,14,5.0,67,55.56,44.44,2,0.0,0.0,0.0,0.0,6,0,0.0,4.0,4,25,0,6,10.0,1,0,0,0,1546,3.0,0.0,3.0,0.0,1.0,0.0,0,1.0,0,4.25,24.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3,0,4,66,449,0,1,3.0,3,7,1,0,1,26,50,52,18,1970,46,0.0,0.0,171.0,114,9,136.0,47,2,0,0,0,0,3,245
110.0,437,1.0,0,0.0,3,1,1,11,1,6,6,4,1,175,10,0,2,1,0,4,3.4,2,48.78,51.22,2,6.0,3.0,3.0,0.0,7,0,2.0,4.0,101,25,0,0,8.0,1,1,2,1,1264,4.0,1.0,2.0,25.0,0.0,1.0,0,1.0,0,1.76,4.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,3,3,1,237,190,0,1,3.0,3,7,1,0,1,26,19,38,18,2247,52,1.0,25.0,237.0,104,20,95.0,47,2,0,0,0,0,3,454
111.0,298,1.0,0,0.0,0,0,1,3,3,6,6,4,1,175,17,0,2,1,0,14,4.2,0,23.9,76.1,0,3.0,1.0,2.0,0.0,7,0,0.0,5.0,5,25,6,2,7.0,1,1,2,1,1332,3.0,2.0,0.0,66.67,0.0,0.0,0,0.0,0,2.0,7.0,1.0,25.0,8.0,1.0,0.0,0.0,0.0,3,0,4,312,552,0,1,2.0,3,7,1,0,1,26,68,70,62,796,43,2.0,66.67,173.0,30,20,88.0,47,2,0,0,0,0,9,245
348.0,587,2.0,0,1.0,1,1,1,3,0,6,8,4,5,175,2,0,2,1,0,2,4.4,21,43.47,56.52,2,2.0,1.0,1.0,0.0,7,0,3.0,0.0,115,6,0,0,12.0,0,0,0,1,1392,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,9.0,3.0,9.0,1.0,3.0,0.0,0.0,0.0,3,3,1,293,552,0,1,2.0,4,7,1,0,2,23,4,50,51,825,10,0.0,0.0,347.0,100,0,47.0,28,0,0,0,0,0,12,353
36.0,16,2.0,1,0.0,3,1,1,11,1,3,2,4,1,121,10,0,0,1,0,3,5.0,67,50.65,49.35,2,15.0,6.0,7.0,2.0,1,22,4.0,4.0,132,25,0,0,4.0,1,1,2,1,1209,4.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0,3.68,18.0,7.0,18.0,13.0,3.0,4.0,1.0,0.06,2,0,1,356,552,0,1,2.0,5,7,1,0,2,17,36,5,62,1264,31,0.0,0.0,817.0,19,20,173.0,47,2,1,0,0,0,1,168
123.0,723,3.0,0,2.0,4,1,1,3,1,6,6,4,1,175,10,0,2,2,0,4,3.0,40,28.79,71.21,0,7.0,5.0,2.0,0.0,7,0,1.0,1.0,77,14,0,0,25.0,0,0,0,1,854,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,1.79,6.0,1.0,35.0,11.0,1.0,0.0,1.0,0.13,2,0,1,368,465,0,1,4.0,3,7,1,0,2,8,4,44,24,131,10,1.0,100.0,328.0,114,0,182.0,47,2,0,0,0,0,3,460
142.0,545,3.0,0,2.0,0,1,1,3,0,6,6,4,5,175,2,0,2,1,0,4,4.2,36,33.33,66.67,0,8.0,7.0,1.0,0.0,1,22,1.0,3.0,79,25,0,0,4.0,1,1,2,0,1552,3.0,1.0,2.0,33.33,2.0,6.0,0,8.0,0,1.18,6.0,1.0,54.0,1.0,1.0,0.0,1.0,0.19,2,0,1,221,552,1,1,2.0,5,15,1,1,1,13,55,70,62,2064,43,1.0,33.33,313.0,104,0,64.0,33,0,1,0,0,1,8,373
164.0,542,1.0,0,0.0,0,2,1,3,1,6,3,4,1,175,10,0,2,1,0,4,4.2,36,50.0,50.0,2,9.0,8.0,1.0,0.0,1,22,2.0,3.0,100,25,2,0,10.0,1,0,2,1,1469,2.0,2.0,1.0,100.0,0.0,0.0,0,0.0,0,8.0,19.0,6.0,1.0,1.0,4.0,2.0,0.0,0.0,3,0,1,243,552,0,1,5.0,5,15,1,0,1,8,19,22,24,2027,43,3.0,100.0,310.0,151,20,45.0,14,3,0,0,0,0,1,245
422.0,861,2.0,0,1.0,5,1,1,3,1,6,6,4,5,175,2,0,2,2,0,4,3.2,42,50.94,49.06,2,11.0,10.0,0.0,1.0,1,0,4.0,2.0,130,14,0,0,9.0,1,1,2,1,419,2.0,2.0,1.0,100.0,0.0,2.0,0,2.0,1,4.12,11.0,7.0,9.0,10.0,6.0,1.0,0.0,0.0,3,0,1,308,552,1,1,2.0,4,7,1,0,2,8,4,25,24,204,37,2.0,100.0,622.0,19,20,258.0,33,0,1,0,0,1,8,130
149.0,701,1.0,0,0.0,1,1,1,17,1,6,2,4,1,175,10,0,2,1,1,2,4.2,36,45.28,54.72,2,10.0,7.0,3.0,0.0,1,22,2.0,3.0,100,25,0,0,16.0,1,1,2,1,1187,3.0,1.0,2.0,33.33,0.0,1.0,0,6.0,0,3.31,17.0,4.0,15.0,10.0,3.0,1.0,0.0,0.0,3,4,1,413,290,1,1,2.0,4,7,1,0,2,8,58,25,18,2113,10,1.0,100.0,453.0,113,9,28.0,47,2,1,0,0,0,5,245
152.0,116,1.0,0,0.0,0,1,1,11,1,6,2,4,1,175,16,0,2,1,0,14,5.0,67,35.29,64.71,0,9.0,8.0,1.0,0.0,1,0,9.0,1.0,189,6,0,0,25.0,1,0,0,0,998,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1,4.38,15.0,13.0,22.0,9.0,10.0,3.0,2.0,0.098,2,0,1,433,180,0,1,7.0,4,15,1,0,2,8,23,56,54,113,37,1.0,50.0,1630.0,19,22,295.0,14,0,1,0,0,0,1,130
387.0,49,1.0,0,0.0,0,1,1,3,0,6,6,4,5,0,15,0,2,2,1,4,3.6,50,30.0,70.0,0,6.0,4.0,2.0,0.0,1,22,1.0,7.0,83,25,0,0,27.0,1,1,2,1,1322,7.0,7.0,7.0,100.0,0.0,0.0,0,0.0,0,4.0,15.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,3,0,1,108,552,0,1,3.0,3,7,1,0,1,8,58,63,18,1519,59,2.0,28.0,626.0,19,9,345.0,47,2,0,0,0,0,12,431
150.0,185,2.0,0,1.0,0,3,1,3,1,6,6,4,1,175,10,0,2,1,0,4,5.0,67,47.2,52.8,2,12.0,10.0,2.0,0.0,7,0,16.0,15.0,65,2,0,0,7.0,1,1,2,1,1322,9.0,1.0,8.0,11.0,2.0,4.0,0,6.0,1,4.0,18.0,5.0,56.0,19.0,5.0,1.0,2.0,0.08,1,3,1,96,190,1,1,4.0,4,7,1,0,2,26,23,5,62,1211,63,0.0,0.0,957.0,19,0,202.0,47,2,1,0,0,0,1,183
294.0,189,1.0,0,0.0,0,3,1,3,0,6,6,4,5,175,2,0,2,1,1,4,5.0,67,44.2,55.8,2,7.0,5.0,2.0,0.0,1,22,3.0,1.0,116,6,0,0,30.0,1,1,2,0,1546,1.0,1.0,1.0,100.0,2.0,2.0,0,4.0,1,4.0,15.0,10.0,10.0,4.0,8.0,2.0,0.0,0.0,3,0,1,308,552,0,1,2.0,4,15,1,0,11,8,23,56,57,1380,0,0.0,0.0,1403.0,113,0,453.0,33,0,1,0,0,1,8,130
90.0,691,1.0,0,0.0,0,3,1,3,0,6,8,4,1,47,18,0,2,1,0,15,5.0,67,12.95,87.05,0,4.0,1.0,3.0,0.0,1,22,3.0,0.0,115,6,0,0,6.0,1,0,2,1,1159,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.8,5.0,1.0,109.0,10.0,1.0,0.0,0.0,0.0,3,0,1,166,552,0,1,2.0,3,7,1,0,11,8,8,10,10,1475,0,0.0,0.0,444.0,91,0,4.0,47,2,0,0,0,0,3,2
129.0,423,1.0,0,0.0,0,1,1,3,0,6,3,4,1,175,6,0,2,1,0,14,5.0,67,25.0,75.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,15.0,1,0,2,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0,4,206,552,0,1,2.0,4,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,23.0,58,0,8.0,47,2,0,0,0,0,6,353
146.0,1079,1.0,0,0.0,5,3,1,3,3,6,6,4,5,0,2,0,2,1,0,4,5.0,67,36.36,63.64,0,3.0,1.0,2.0,0.0,1,22,0.0,0.0,0,14,2,0,7.0,1,1,2,1,778,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.71,8.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,3,0,1,299,552,0,1,3.0,4,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,91.0,32,58,34.0,47,2,0,0,0,0,2,353
115.0,473,1.0,0,0.0,3,0,1,3,3,6,2,4,1,27,17,0,2,1,0,4,5.0,67,0.0,100.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0,14,14,0,15.0,1,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,4,84,190,0,1,1.0,3,7,1,0,11,8,23,25,24,1785,0,0.0,0.0,26.0,50,58,26.0,47,2,0,0,0,0,6,460
187.0,804,1.0,0,0.0,3,1,1,3,1,6,6,4,1,175,10,0,2,1,0,14,5.0,67,50.0,50.0,2,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,30.0,1,0,0,1,1306,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,3,1,157,552,0,1,1.0,3,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,56.0,32,9,6.0,47,2,0,0,0,0,2,460
193.0,168,1.0,0,0.0,0,1,1,3,0,6,2,4,5,175,16,0,2,1,0,11,4.2,36,47.83,52.17,2,7.0,4.0,2.0,1.0,7,0,0.0,0.0,0,14,2,0,8.0,0,0,0,1,1236,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2.67,6.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,3,3,1,102,552,0,1,4.0,1,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,135.0,114,75,29.0,47,2,0,0,0,0,3,353
6.0,541,6.0,1,4.0,4,2,1,15,0,3,3,8,1,42,17,2,1,0,3,14,5.0,67,0.0,100.0,0,0.0,0.0,0.0,0.0,7,12,0.0,0.0,0,14,0,0,15.0,1,0,0,0,1547,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,4,208,521,0,1,5.0,3,7,1,0,11,8,23,25,24,1789,0,0.0,0.0,31.0,58,0,31.0,47,2,0,0,0,0,6,482
211.0,706,1.0,0,0.0,2,1,1,17,1,6,6,4,5,175,16,0,2,1,0,7,4.2,36,26.92,73.08,0,8.0,5.0,3.0,0.0,7,0,1.0,0.0,76,14,0,0,7.0,0,1,0,1,1322,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,4.0,0.0,50.0,1.0,0.0,0.0,3.0,0.39,1,0,1,367,417,0,1,5.0,1,7,1,0,2,8,4,70,24,1073,0,0.0,0.0,458.0,114,43,134.0,47,2,0,0,0,0,3,460
110.0,331,3.0,0,2.0,4,1,0,11,1,6,6,4,5,175,2,0,2,1,0,4,3.6,51,50.0,50.0,2,6.0,6.0,0.0,0.0,7,0,0.0,5.0,5,25,0,0,11.0,1,0,0,1,1317,4.0,0.0,3.0,0.0,2.0,0.0,0,2.0,0,3.0,7.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,3,0,1,116,552,0,1,3.0,4,7,1,0,1,26,58,17,68,1586,56,0.0,0.0,185.0,114,9,25.0,47,2,0,0,0,0,3,320
46.0,573,2.0,0,1.0,3,3,1,11,3,3,8,4,5,175,18,0,4,3,0,15,5.0,67,45.45,54.55,2,6.0,4.0,2.0,0.0,7,0,6.0,5.0,160,25,0,2,14.0,1,0,0,1,1462,4.0,1.0,0.0,25.0,7.0,0.0,0,7.0,0,2.83,8.0,2.0,11.0,11.0,2.0,0.0,2.0,0.36,2,3,1,292,552,0,1,3.0,4,15,1,0,2,8,58,70,68,1256,0,0.0,0.0,257.0,19,9,33.0,14,0,0,0,0,1,8,130
121.0,325,2.0,0,1.0,1,1,1,17,3,6,6,4,5,175,10,0,2,1,0,4,3.0,42,33.33,66.67,0,9.0,5.0,4.0,0.0,1,0,0.0,0.0,0,14,12,0,8.0,0,0,0,1,367,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,3,0,1,299,552,0,1,1.0,3,8,1,0,11,8,23,70,83,2545,0,0.0,0.0,183.0,32,58,148.0,47,2,0,0,0,0,2,460
81.0,271,1.0,0,0.0,0,1,1,3,0,6,2,4,1,85,15,0,2,2,0,14,3.8,51,50.0,50.0,2,1.0,1.0,0.0,0.0,7,0,4.0,7.0,135,25,14,0,7.0,1,0,0,1,21,5.0,5.0,0.0,100.0,3.0,2.0,0,5.0,0,3.7,6.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,3,3,4,317,190,0,1,1.0,1,7,1,0,11,5,19,70,18,2545,56,5.0,100.0,165.0,114,9,36.0,47,2,0,0,0,0,10,245
235.0,448,1.0,0,0.0,1,1,1,3,0,6,6,4,5,175,2,0,2,1,0,4,4.4,36,26.0,74.0,0,5.0,2.0,2.0,1.0,1,22,0.0,1.0,1,25,0,0,11.0,1,1,2,0,1546,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,6.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,3,0,1,237,190,0,1,4.0,4,7,1,0,1,8,23,52,18,133,10,0.0,0.0,244.0,30,9,96.0,47,2,0,0,0,0,2,416
174.0,1068,7.0,0,6.0,1,1,1,17,1,6,6,4,1,175,10,0,2,1,0,4,5.0,67,30.0,70.0,0,2.0,1.0,1.0,0.0,7,0,1.0,0.0,76,6,0,0,9.0,1,1,2,1,469,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,4.0,0.0,8.0,5.0,0.0,0.0,1.0,1.88,2,0,1,412,190,0,1,2.0,4,7,1,0,3,8,53,70,83,1963,0,0.0,0.0,90.0,32,58,6.0,47,2,0,0,0,0,2,460
234.0,916,1.0,0,0.0,3,0,1,3,1,6,8,4,1,175,17,0,0,1,0,2,3.8,50,38.09,61.91,0,2.0,2.0,0.0,0.0,7,0,0.0,4.0,4,25,0,0,10.0,1,1,2,1,1264,2.0,1.0,2.0,50.0,0.0,0.0,0,0.0,0,2.6,7.0,0.0,13.0,0.0,0.0,0.0,1.0,1.5,1,0,1,303,190,0,1,5.0,3,7,1,0,1,26,68,70,83,1226,37,1.0,50.0,70.0,114,9,14.0,47,2,0,0,0,0,3,245
64.0,641,2.0,1,0.0,4,1,1,3,0,3,8,4,1,175,18,0,4,3,0,15,3.0,47,53.49,46.51,2,8.0,5.0,3.0,0.0,1,0,3.0,2.0,117,14,0,0,15.0,1,1,2,1,1430,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,4.25,14.0,5.0,7.0,8.0,3.0,2.0,0.0,0.0,3,4,1,410,190,0,1,2.0,4,7,1,0,11,8,23,70,24,2545,0,0.0,0.0,394.0,114,20,274.0,19,0,0,0,0,0,12,130
146.0,834,1.0,0,0.0,3,1,1,3,1,0,2,5,0,175,2,0,2,1,0,11,5.0,15,53.33,46.67,2,3.0,0.0,3.0,0.0,7,0,3.0,6.0,121,25,0,0,21.0,1,1,2,1,1434,5.0,0.0,3.0,0.0,1.0,1.0,0,2.0,0,4.0,18.0,2.0,25.0,3.0,1.0,1.0,0.0,0.0,3,4,1,217,190,1,1,2.0,3,7,1,0,1,26,19,25,18,268,56,0.0,0.0,592.0,29,9,109.0,23,1,1,0,0,1,12,42
120.0,114,1.0,0,0.0,3,1,1,3,1,6,8,4,5,175,2,0,2,1,0,14,5.0,67,41.67,58.33,2,1.0,1.0,0.0,0.0,7,0,1.0,1.0,77,25,0,0,17.0,1,1,2,1,1319,1.0,0.0,0.0,0.0,2.0,3.0,0,5.0,0,4.67,7.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3,4,1,303,552,0,1,4.0,4,7,1,0,1,8,68,70,18,762,10,0.0,0.0,122.0,154,9,19.0,47,2,0,0,0,0,5,211
191.0,622,1.0,0,0.0,2,1,1,11,0,6,8,4,5,175,16,0,2,1,1,4,3.0,6,39.5,60.5,0,6.0,4.0,2.0,0.0,7,0,0.0,1.0,1,25,0,0,11.0,1,1,2,1,709,1.0,1.0,1.0,100.0,0.0,0.0,0,0.0,0,4.65,20.0,6.0,12.0,5.0,4.0,2.0,2.0,0.32,1,0,1,316,552,0,1,2.0,4,7,1,0,2,8,4,38,24,329,0,0.0,0.0,378.0,87,20,159.0,28,0,0,0,0,0,13,245
223.0,130,1.0,0,0.0,0,3,1,3,1,6,2,4,1,175,2,0,2,1,0,4,5.0,67,50.0,50.0,2,4.0,3.0,1.0,0.0,7,0,0.0,2.0,2,25,0,0,9.0,1,0,0,1,1277,2.0,1.0,0.0,50.0,0.0,0.0,0,0.0,0,4.0,10.0,2.0,4.0,3.0,2.0,0.0,2.0,0.96,1,3,1,293,552,0,1,3.0,4,7,1,0,1,8,68,70,18,345,37,1.0,50.0,125.0,32,9,83.0,47,2,0,0,0,0,2,393
83.0,862,1.0,0,0.0,3,1,1,3,1,6,6,4,1,175,2,0,2,1,0,4,3.8,51,38.78,61.22,0,5.0,4.0,1.0,0.0,7,0,0.0,7.0,7,25,0,0,6.0,1,1,2,1,752,6.0,2.0,2.0,33.33,3.0,1.0,0,4.0,1,3.9,81.0,6.0,10.0,14.0,4.0,2.0,3.0,0.29,1,0,1,308,126,1,1,4.0,3,7,1,0,1,26,23,25,22,2022,56,2.0,40.0,448.0,109,9,129.0,19,3,1,0,0,0,12,105
172.0,608,1.0,0,0.0,1,0,1,3,0,6,2,4,1,175,2,0,2,1,1,4,4.4,36,46.03,53.97,2,11.0,8.0,3.0,0.0,7,0,1.0,2.0,78,25,0,0,3.0,1,1,0,1,1236,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,2.19,6.0,3.0,23.0,5.0,3.0,0.0,1.0,0.16,2,3,1,367,552,0,1,4.0,3,7,1,0,1,8,58,70,62,2050,37,0.0,0.0,365.0,114,0,6.0,47,2,0,0,0,0,3,245
434.0,901,1.0,0,0.0,0,1,1,3,0,6,6,4,5,175,2,0,2,1,0,4,3.6,51,49.23,50.77,2,10.0,3.0,4.0,3.0,7,22,9.0,0.0,188,6,0,0,9.0,0,1,2,1,511,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,3.2,16.0,7.0,19.0,9.0,2.0,2.0,0.0,0.0,3,3,2,433,552,0,1,9.0,3,7,1,0,13,8,26,56,57,1694,0,0.0,0.0,675.0,109,0,8.0,10,0,1,0,0,0,1,460
151.0,555,1.0,0,0.0,2,3,1,11,1,6,6,4,5,0,10,0,0,1,0,4,4.0,27,56.9,43.1,2,1.0,0.0,1.0,0.0,7,0,0.0,9.0,9,25,14,0,49.0,1,1,0,0,1546,9.0,1.0,3.0,11.1,0.0,0.0,0,2.0,0,2.17,5.0,0.0,17.0,7.0,0.0,0.0,1.0,0.19,2,3,4,303,552,0,1,1.0,3,7,1,0,1,26,19,70,83,1301,63,0.0,0.0,321.0,114,9,7.0,47,2,0,0,0,0,9,224
262.0,758,1.0,0,0.0,1,1,1,3,1,6,2,4,5,175,2,0,2,2,0,4,4.0,0,35.48,64.52,0,9.0,6.0,3.0,0.0,1,0,0.0,1.0,1,25,0,0,13.0,0,0,0,1,1271,1.0,0.0,1.0,0.0,3.0,0.0,0,3.0,0,4.0,30.0,2.0,15.0,18.0,5.0,0.0,0.0,0.0,3,0,1,368,552,0,1,3.0,3,7,1,0,1,8,23,63,68,561,10,0.0,0.0,400.0,114,0,150.0,47,2,0,0,0,0,3,516
175.0,777,1.0,0,0.0,3,1,1,3,3,6,6,4,1,175,2,0,2,1,0,2,5.0,67,50.0,50.0,2,10.0,6.0,4.0,0.0,7,0,2.0,4.0,101,25,0,0,11.0,1,0,0,1,992,4.0,0.0,1.0,0.0,4.0,3.0,0,7.0,0,3.0,10.0,7.0,30.0,10.0,5.0,2.0,3.0,0.49,1,3,1,398,552,1,1,6.0,4,7,1,0,1,8,58,61,24,2463,58,2.0,33.33,528.0,19,20,110.0,47,3,1,0,0,0,12,343
137.0,499,2.0,1,0.0,1,0,1,1,1,0,2,5,3,175,16,0,2,1,0,6,4.2,36,48.0,52.0,2,4.0,4.0,0.0,0.0,1,22,1.0,0.0,76,6,0,0,10.0,1,1,2,1,475,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,4.6,13.0,4.0,7.0,3.0,2.0,2.0,0.0,0.0,3,0,2,375,552,0,1,4.0,4,7,1,0,11,8,53,70,83,2545,0,0.0,0.0,276.0,114,58,28.0,47,2,0,0,0,0,3,353
217.0,798,1.0,0,0.0,1,0,1,3,0,3,6,4,5,175,10,0,2,1,1,4,4.4,36,40.38,59.62,2,10.0,3.0,7.0,0.0,1,22,0.0,7.0,7,25,4,0,6.0,1,1,2,1,1276,4.0,4.0,3.0,100.0,0.0,0.0,0,0.0,1,6.5,19.0,12.0,5.0,4.0,8.0,3.0,7.0,1.27,0,0,1,417,487,0,1,2.0,4,7,1,0,1,8,19,22,68,767,56,4.0,80.0,331.0,144,9,41.0,47,2,0,0,0,0,3,106
153.0,151,1.0,0,0.0,1,1,1,3,1,6,6,4,5,175,10,0,2,1,0,4,5.0,67,40.12,59.88,2,16.0,10.0,5.0,1.0,1,22,6.0,1.0,156,6,0,0,20.0,1,1,2,1,1278,2.0,2.0,2.0,100.0,2.0,3.0,0,5.0,1,3.0,15.0,29.0,55.0,11.0,29.0,2.0,1.0,0.05,2,0,1,433,552,0,1,5.0,5,15,1,0,2,8,58,5,57,2134,52,4.0,100.0,1297.0,144,9,197.0,19,1,0,0,0,1,8,130
149.0,403,1.0,0,0.0,1,3,1,17,3,6,8,4,1,175,12,0,2,2,0,2,2.0,45,29.0,71.0,0,3.0,3.0,0.0,0.0,7,10,0.0,3.0,3,25,0,0,20.0,1,1,2,1,1420,3.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0,3.0,14.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0,3,0,1,121,552,0,1,4.0,3,7,1,0,1,8,23,63,18,67,0,0.0,0.0,169.0,32,9,169.0,47,2,0,0,0,0,2,211
334.0,759,1.0,0,0.0,1,1,1,11,0,6,8,4,5,175,10,0,2,1,0,4,4.4,21,0.0,100.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,5.0,1,0,2,1,569,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,51.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,4,299,552,0,1,4.0,4,7,1,0,11,8,23,25,24,1715,0,0.0,0.0,51.0,58,75,51.0,47,2,0,0,0,0,6,460
133.0,911,2.0,0,1.0,0,1,1,3,1,6,6,4,5,175,2,0,2,1,0,14,4.4,36,16.67,83.33,0,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,25,11,0,8.0,1,1,2,1,553,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.2,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3,0,1,299,552,0,1,5.0,4,7,1,0,1,8,68,70,18,103,0,0.0,0.0,69.0,32,9,33.0,47,2,0,0,0,0,7,460
123.0,319,1.0,0,0.0,1,0,1,3,0,0,2,4,5,173,10,0,2,1,1,3,5.0,67,43.5,56.5,2,5.0,2.0,3.0,0.0,7,0,1.0,1.0,77,25,11,0,5.0,1,1,2,1,482,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,2.69,10.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,3,3,1,368,552,0,1,2.0,4,7,1,0,1,8,50,52,62,1098,0,0.0,0.0,134.0,114,0,26.0,47,2,0,0,0,0,3,245
217.0,386,1.0,0,0.0,0,1,1,3,0,6,6,4,5,175,16,0,2,1,0,3,4.2,36,31.82,68.18,0,2.0,1.0,1.0,0.0,7,0,0.0,5.0,5,25,0,0,34.0,1,1,2,0,1546,5.0,5.0,2.0,100.0,2.0,0.0,0,2.0,0,9.58,36.0,1.0,8.0,2.0,1.0,0.0,3.0,0.85,1,0,1,245,190,0,1,4.0,4,7,1,0,1,26,19,70,18,2235,56,1.0,20.0,212.0,69,0,68.0,47,2,0,0,0,0,9,245
87.0,224,1.0,0,0.0,0,1,1,3,1,6,8,4,1,113,2,0,2,1,0,4,4.4,36,38.5,61.5,0,1.0,1.0,0.0,0.0,7,0,0.0,2.0,2,25,0,0,9.0,1,1,2,1,474,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,3.625,8.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3,0,4,155,459,0,1,3.0,3,7,1,0,1,26,68,70,18,2190,37,0.0,0.0,149.0,114,9,38.0,47,2,0,0,0,0,3,245
195.0,1,1.0,0,0.0,4,1,1,17,0,6,3,4,1,175,2,0,2,1,1,4,3.0,47,44.44,55.56,2,0.0,0.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,20.0,1,1,2,0,116,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.2,7.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3,0,4,211,190,0,1,1.0,4,7,1,0,1,26,68,70,18,1467,10,0.0,0.0,100.0,47,0,15.0,33,0,0,0,0,1,8,373
